dataset,exp,mode,n_epochs,lr,batch_size,hidden_size,n_layers,seq_enc,tab_enc,save_weights,train,linear,finetune,fold,exclude,unlabel_ratio,label_ratio,seed,scaler,norm_type,max_auc,max_auc_lp,max_auc_ft,max_auc_all
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,1,quantile,global,0.0,0.6120689655172414,0.6120689655172414,0.6120689655172414
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,2,quantile,global,0.0,0.6185344827586207,0.677801724137931,0.677801724137931
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,3,quantile,global,0.0,0.6012931034482759,0.646551724137931,0.646551724137931
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,0,quantile,global,0.0,0.6842672413793103,0.7855603448275862,0.7855603448275862
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,1,quantile,global,0.0,0.71875,0.7467672413793103,0.7467672413793103
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,2,quantile,global,0.0,0.7327586206896551,0.8200431034482759,0.8200431034482759
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,3,quantile,global,0.0,0.6875,0.7025862068965517,0.7025862068965517
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,0,quantile,global,0.0,0.55625,0.6958333333333332,0.6958333333333332
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,1,quantile,global,0.0,0.49375,0.5541666666666667,0.5541666666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,2,quantile,global,0.0,0.5541666666666667,0.7270833333333333,0.7270833333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,3,quantile,global,0.0,0.5395833333333333,0.7229166666666667,0.7229166666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,0,quantile,global,0.0,0.59375,0.74375,0.74375
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,1,quantile,global,0.0,0.5916666666666667,0.625,0.625
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,2,quantile,global,0.0,0.7000000000000001,0.6979166666666667,0.7000000000000001
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,3,quantile,global,0.0,0.59375,0.7770833333333333,0.7770833333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,0,quantile,global,0.0,0.6083333333333333,0.6541666666666667,0.6541666666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,1,quantile,global,0.0,0.6083333333333333,0.7291666666666667,0.7291666666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,2,quantile,global,0.0,0.6062500000000001,0.63125,0.63125
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,3,quantile,global,0.0,0.68125,0.64375,0.68125
