dataset,exp,mode,n_epochs,lr,batch_size,hidden_size,n_layers,seq_enc,tab_enc,save_weights,train,linear,finetune,fold,exclude,unlabel_ratio,label_ratio,seed,scaler,norm_type,max_auc,max_auc_lp,max_auc_ft,max_auc_all
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,1,quantile,global,0.0,0.5649050371593723,0.678075970272502,0.678075970272502
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,2,quantile,global,0.0,0.5731626754748143,0.669570602807597,0.669570602807597
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,3,quantile,global,0.0,0.5535920726672172,0.6480594549958711,0.6480594549958711
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,0,quantile,global,0.0,0.5013457556935818,0.7164596273291924,0.7164596273291924
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,1,quantile,global,0.0,0.5381987577639751,0.7021739130434782,0.7021739130434782
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,2,quantile,global,0.0,0.5406832298136647,0.7078674948240166,0.7078674948240166
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,3,quantile,global,0.0,0.5204968944099378,0.7407867494824016,0.7407867494824016
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,0,quantile,global,0.0,0.534472049689441,0.6980331262939958,0.6980331262939958
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,1,quantile,global,0.0,0.562008281573499,0.6738095238095239,0.6738095238095239
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,2,quantile,global,0.0,0.5185300207039337,0.6664596273291925,0.6664596273291925
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,3,quantile,global,0.0,0.5185300207039337,0.6892339544513458,0.6892339544513458
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,0,quantile,global,0.0,0.5140845070422535,0.6694427434170238,0.6694427434170238
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,1,quantile,global,0.0,0.5356603388446621,0.692018779342723,0.692018779342723
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,2,quantile,global,0.0,0.5140845070422535,0.6423147581139007,0.6423147581139007
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,3,quantile,global,0.0,0.5704429475403144,0.6638497652582159,0.6638497652582159
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,0,quantile,global,0.0,0.5041520801107221,0.7098021655947244,0.7098021655947244
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,1,quantile,global,0.0,0.5371651876577384,0.7047545387934544,0.7047545387934544
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,2,quantile,global,0.0,0.5425181144671497,0.6906700317512009,0.6906700317512009
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,3,quantile,global,0.0,0.5849955222665473,0.7246193926565172,0.7246193926565172
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,0,quantile,global,0.0,0.5071428571428571,0.7280759702725019,0.7280759702725019
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,1,quantile,global,0.0,0.5593724194880264,0.69822460776218,0.69822460776218
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,2,quantile,global,0.0,0.5760528488852188,0.7024772914946326,0.7024772914946326
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,3,quantile,global,0.0,0.5559042113955409,0.6938893476465731,0.6938893476465731
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,0,quantile,global,0.0,0.5,0.7394409937888199,0.7394409937888199
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,1,quantile,global,0.0,0.5397515527950311,0.7279503105590062,0.7279503105590062
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,2,quantile,global,0.0,0.5423395445134576,0.7195652173913044,0.7195652173913044
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,3,quantile,global,0.0,0.513768115942029,0.6952380952380952,0.6952380952380952
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,0,quantile,global,0.0,0.5287784679089027,0.6922360248447206,0.6922360248447206
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,1,quantile,global,0.0,0.5678053830227744,0.6807453416149067,0.6807453416149067
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,2,quantile,global,0.0,0.5071428571428571,0.6765010351966874,0.6765010351966874
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,3,quantile,global,0.0,0.5185300207039337,0.7165631469979294,0.7165631469979294
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,0,quantile,global,0.0,0.5041437027964891,0.6468667074913248,0.6468667074913248
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,1,quantile,global,0.0,0.5271688099612165,0.6369259032455603,0.6369259032455603
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,2,quantile,global,0.0,0.5140845070422535,0.6597060624617269,0.6597060624617269
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,3,quantile,global,0.0,0.5677485201061441,0.6495611349254949,0.6495611349254949
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,0,quantile,global,0.0,0.5055971668159244,0.7441178865098104,0.7441178865098104
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,1,quantile,global,0.0,0.5317512008466987,0.7387038996987707,0.7387038996987707
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,2,quantile,global,0.0,0.5526337214035659,0.7414108931042905,0.7414108931042905
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,3,quantile,global,0.0,0.6007082960188879,0.7558617601563137,0.7558617601563137
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,0,quantile,global,0.0,0.5214285714285715,0.7724607762180017,0.7724607762180017
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,1,quantile,global,0.0,0.5732452518579686,0.8023947151114781,0.8023947151114781
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,2,quantile,global,0.0,0.5632122213047068,0.7725433526011561,0.7725433526011561
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,3,quantile,global,0.0,0.5574318744838975,0.7538398018166804,0.7538398018166804
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,0,quantile,global,0.0,0.5,0.7752587991718426,0.7752587991718426
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,1,quantile,global,0.0,0.5383022774327122,0.7222567287784679,0.7222567287784679
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,2,quantile,global,0.0,0.5457556935817806,0.7623188405797102,0.7623188405797102
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,3,quantile,global,0.0,0.5116977225672878,0.738095238095238,0.738095238095238
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,0,quantile,global,0.0,0.5245341614906833,0.7111801242236024,0.7111801242236024
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,1,quantile,global,0.0,0.5564182194616977,0.6796066252587992,0.6796066252587992
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,2,quantile,global,0.0,0.5006211180124224,0.7123188405797102,0.7123188405797102
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,3,quantile,global,0.0,0.5185300207039337,0.6994824016563147,0.6994824016563147
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,0,quantile,global,0.0,0.5018779342723004,0.7046540110226577,0.7046540110226577
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,1,quantile,global,0.0,0.5327617881200245,0.7230863441518677,0.7230863441518677
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,2,quantile,global,0.0,0.509736680955297,0.7330271483976322,0.7330271483976322
pmdata,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,3,quantile,global,0.0,0.573341498264952,0.7286793223106756,0.7286793223106756
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,0,quantile,global,0.0,0.5140845070422535,0.7157656924204184,0.7157656924204184
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,1,quantile,global,0.0,0.6171334364568917,0.7246193926565172,0.7246193926565172
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,2,quantile,global,0.0,0.5221037205894326,0.6959008385573556,0.6959008385573556
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,3,quantile,global,0.0,0.521981600586176,0.7047545387934544,0.7047545387934544
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,0,quantile,global,0.0,0.5324112303881089,0.7109826589595375,0.7109826589595375
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,1,quantile,global,0.0,0.5456647398843931,0.6853014037985137,0.6853014037985137
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,2,quantile,global,0.0,0.5399669694467383,0.6966143682906689,0.6966143682906689
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,3,quantile,global,0.0,0.514244426094137,0.6479768786127167,0.6479768786127167
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,0,quantile,global,0.0,0.5142857142857142,0.7395445134575568,0.7395445134575568
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,1,quantile,global,0.0,0.5717391304347826,0.7378881987577639,0.7378881987577639
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,2,quantile,global,0.0,0.5450310559006212,0.7092132505175983,0.7092132505175983
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,3,quantile,global,0.0,0.5027950310559006,0.7336438923395445,0.7336438923395445
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,0,quantile,global,0.0,0.5199792960662527,0.672256728778468,0.672256728778468
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,1,quantile,global,0.0,0.5255693581780538,0.6651138716356109,0.6651138716356109
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,2,quantile,global,0.0,0.5,0.6849896480331263,0.6849896480331263
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,3,quantile,global,0.0,0.5,0.7150103519668738,0.7150103519668738
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,0,quantile,global,0.0,0.5406001224739743,0.6708920187793427,0.6708920187793427
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,1,quantile,global,0.0,0.5514390691977955,0.6284343743621147,0.6284343743621147
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,2,quantile,global,0.0,0.5,0.6976117575015309,0.6976117575015309
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,3,quantile,global,0.0,0.5070422535211268,0.6849765258215963,0.6849765258215963
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,0,quantile,global,0.0,0.5140845070422535,0.7766221607099243,0.7766221607099243
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,1,quantile,global,0.0,0.6171334364568917,0.7513433200358219,0.7513433200358219
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,2,quantile,global,0.0,0.5371448343238622,0.7105348856142637,0.7105348856142637
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,3,quantile,global,0.0,0.5078970935439225,0.7358137262883659,0.7358137262883659
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,0,quantile,global,0.0,0.5338563170933113,0.7367464905037159,0.7367464905037159
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,1,quantile,global,0.0,0.5427745664739885,0.7511147811725848,0.7511147811725848
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,2,quantile,global,0.0,0.5400495458298926,0.7210982658959538,0.7210982658959538
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,3,quantile,global,0.0,0.5156895127993394,0.6881090008257639,0.6881090008257639
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,0,quantile,global,0.0,0.5195652173913045,0.7108695652173913,0.7108695652173913
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,1,quantile,global,0.0,0.5717391304347826,0.7381987577639751,0.7381987577639751
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,2,quantile,global,0.0,0.5450310559006212,0.7222567287784679,0.7222567287784679
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,3,quantile,global,0.0,0.5027950310559006,0.7251552795031055,0.7251552795031055
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,0,quantile,global,0.0,0.5185300207039337,0.6992753623188406,0.6992753623188406
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,1,quantile,global,0.0,0.5247412008281573,0.6682194616977225,0.6682194616977225
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,2,quantile,global,0.0,0.5001035196687371,0.7094202898550723,0.7094202898550723
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,3,quantile,global,0.0,0.5,0.7010351966873706,0.7010351966873706
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,0,quantile,global,0.0,0.5265156154317208,0.6286384976525822,0.6286384976525822
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,1,quantile,global,0.0,0.5528883445601144,0.6537048377219842,0.6537048377219842
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,2,quantile,global,0.0,0.5211267605633803,0.6787711777913861,0.6787711777913861
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,3,quantile,global,0.0,0.5022861808532353,0.6862216778934477,0.6862216778934477
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,0,quantile,global,0.0,0.5352112676056338,0.7681348204835953,0.7681348204835953
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,1,quantile,global,0.0,0.6214686965724987,0.7865545876414557,0.7865545876414557
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,2,quantile,global,0.0,0.539627941056745,0.7329235528779614,0.7329235528779614
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,3,quantile,global,0.0,0.5107872669543272,0.755495400146544,0.755495400146544
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,0,quantile,global,0.0,0.5353014037985137,0.7825763831544178,0.7825763831544178
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,1,quantile,global,0.0,0.5442196531791909,0.7538398018166804,0.7538398018166804
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,2,quantile,global,0.0,0.5342691990090833,0.7810487200660611,0.7810487200660611
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,3,quantile,global,0.0,0.5200247729149463,0.7524772914946325,0.7524772914946325
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,0,quantile,global,0.0,0.5195652173913045,0.7437888198757764,0.7437888198757764
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,1,quantile,global,0.0,0.577536231884058,0.7325051759834369,0.7325051759834369
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,2,quantile,global,0.0,0.5508281573498965,0.7306418219461698,0.7306418219461698
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,3,quantile,global,0.0,0.5070393374741201,0.746583850931677,0.746583850931677
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,0,quantile,global,0.0,0.5199792960662527,0.7238095238095238,0.7238095238095238
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,1,quantile,global,0.0,0.5314699792960662,0.7110766045548655,0.7110766045548655
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,2,quantile,global,0.0,0.5,0.7024844720496893,0.7024844720496893
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,3,quantile,global,0.0,0.5,0.7124223602484473,0.7124223602484473
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,0,quantile,global,0.0,0.5265156154317208,0.7174933659930598,0.7174933659930598
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,1,quantile,global,0.0,0.552031026740151,0.7353133292508676,0.7353133292508676
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,2,quantile,global,0.0,0.5,0.7102469891814656,0.7102469891814656
pmdata,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,3,quantile,global,0.0,0.505184731577873,0.7257807715860379,0.7257807715860379
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,0,quantile,global,0.0,0.5088333469022227,0.6776642514043801,0.6776642514043801
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,1,quantile,global,0.0,0.5248717739965807,0.7031262720833673,0.7031262720833673
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,2,quantile,global,0.0,0.5291663274444354,0.7170275991207359,0.7170275991207359
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.1,3,quantile,global,0.0,0.5469144345843849,0.7130586990148986,0.7130586990148986
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,0,quantile,global,0.0,0.5240297274979356,0.7251857968620974,0.7251857968620974
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,1,quantile,global,0.0,0.5175474814203138,0.7066473988439307,0.7066473988439307
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,2,quantile,global,0.0,0.5141205615194054,0.7280759702725019,0.7280759702725019
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.1,3,quantile,global,0.0,0.5324938067712633,0.6807184145334435,0.6807184145334435
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,0,quantile,global,0.0,0.5262939958592132,0.7335403726708075,0.7335403726708075
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,1,quantile,global,0.0,0.5559006211180124,0.7479296066252589,0.7479296066252589
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,2,quantile,global,0.0,0.562215320910973,0.7265010351966873,0.7265010351966873
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.1,3,quantile,global,0.0,0.5492753623188406,0.7750517598343685,0.7750517598343685
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,0,quantile,global,0.0,0.5071428571428571,0.6663561076604555,0.6663561076604555
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,1,quantile,global,0.0,0.5624223602484472,0.6866459627329192,0.6866459627329192
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,2,quantile,global,0.0,0.589855072463768,0.7021739130434782,0.7021739130434782
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.1,3,quantile,global,0.0,0.5752587991718426,0.6905797101449275,0.6905797101449275
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,0,quantile,global,0.0,0.5185139824453969,0.7056950398040417,0.7056950398040417
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,1,quantile,global,0.0,0.5429067156562564,0.6733823229230455,0.6733823229230455
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,2,quantile,global,0.0,0.5274954072259646,0.6735864462135129,0.6735864462135129
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.1,3,quantile,global,0.0,0.5259236578893651,0.6452133088385384,0.6452133088385384
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,0,quantile,global,0.0,0.5012619067003176,0.7047545387934544,0.7047545387934544
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,1,quantile,global,0.0,0.5070422535211268,0.7340022795733941,0.7340022795733941
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,2,quantile,global,0.0,0.547606447936172,0.7103517056093788,0.7103517056093788
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,0.5,3,quantile,global,0.0,0.5337051208988032,0.7395994463893186,0.7395994463893186
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,0,quantile,global,0.0,0.5143270024772915,0.7152353426919901,0.7152353426919901
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,1,quantile,global,0.0,0.5,0.7224607762180016,0.7224607762180016
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,2,quantile,global,0.0,0.5042526837324525,0.7638728323699423,0.7638728323699423
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,0.5,3,quantile,global,0.0,0.5280759702725021,0.7524772914946325,0.7524772914946325
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,0,quantile,global,0.0,0.5177018633540373,0.7250517598343684,0.7250517598343684
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,1,quantile,global,0.0,0.544927536231884,0.746687370600414,0.746687370600414
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,2,quantile,global,0.0,0.5534161490683229,0.7378881987577639,0.7378881987577639
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,0.5,3,quantile,global,0.0,0.5340579710144927,0.7709109730848862,0.7709109730848862
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,0,quantile,global,0.0,0.5,0.6991718426501036,0.6991718426501036
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,1,quantile,global,0.0,0.5688405797101449,0.7307453416149069,0.7307453416149069
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,2,quantile,global,0.0,0.6005175983436853,0.7152173913043478,0.7152173913043478
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,0.5,3,quantile,global,0.0,0.5833333333333334,0.7292960662525881,0.7292960662525881
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,0,quantile,global,0.0,0.5,0.6599101857521943,0.6599101857521943
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,1,quantile,global,0.0,0.5507654623392528,0.677730149010002,0.677730149010002
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,2,quantile,global,0.0,0.5247193304756073,0.6762808736476832,0.6762808736476832
